:START_ID(user),:END_ID(restaurant),review_id,stars,useful,cool
ah4Sh1Rf7ygJINQlk6MyWg,QqN7cWY8DerAsL7kW01UcQ,gU8l33PXOyFlbCZs7css2w,1,5,1
kNTla14UX9DFlmqkO1XyuQ,5L918sNOVHcCJKZ7RWATBw,SKhqvW-vPznoe4NIoeFOLw,5,0,0
Y4IZFm-mknsZSpdDS469TA,UI396ToWHWXcDmILMclWcg,EhiB_exASDTDU8ACLrMsbQ,5,0,0
aAesAZHlMVOFtsxvPcIrBw,QqN7cWY8DerAsL7kW01UcQ,UN2ZQLePJdyt7okE7ZiUZw,2,1,0
tPfSbypdPX7r2dPmiYhriQ,4EffIBpRHXJP0mNZeRAYvA,Zo78wsrZLc7jVr0LIfUPUw,4,0,0
OUON81wqSalbg4qxcLDHnA,R5yCU9dJnGcXw3voSB7pKg,I_s8BDZZ6YT_tjtvqx3M6g,4,1,0
4pglFfLUw1gygzP3TxWeNg,v1VKIvac73Fxt6BMiuKiTA,XMQDPpBCb_iwAGpiXdKOFg,4,0,0
EH33BMhnMD98frBVKo13cA,Wj2Rb6wGmejjYuZgRpNuNw,ZDyg0sG41L8ogaLMgW-hNQ,1,0,0
f4eODkTXIqUdCGvAwkrM1Q,NlkFNuYkreoPvrThNQEvbw,F2_GfBVQzmUwV0uvBJUVIA,3,0,0
zmdrXDqRal-zljhWHLQQtg,HQdoy8OpEuGKM_Op-ovHFQ,AF7kX3fMC_slADK5_IJb7w,5,0,0
4wce2AL0t8SKgaeY_0EzGA,j1e3-hZkEX-mnxuujdKQig,BsOdArEajRMEPLaLJbPK1w,3,3,0
y7hDYS16NrX7pRDm0-xywQ,yK8LWJ4VRTYEoGxVYzcjQg,KFtRiNgBmKEClPBe-krvzg,4,1,1
iEWsXBlLPpek6c8VyBwTxg,5L918sNOVHcCJKZ7RWATBw,9qXmU9Jba6W_uHE2LHnbZw,1,0,0
vSxAThx7KF_z21286EjmMQ,ZraQzfGJfnVMbMXZwOQ7Vg,-WXoF-4pwQd-DG02_AxDHA,5,1,0
ePdGm62CY_MJUuESzRaSJQ,1MiuGnBgT6beHPfTJiCF7g,8wRO_YDzJOEU33WlVP1m-g,5,1,1
dWtH7WJwjIJtrlWhACeEtA,HQdoy8OpEuGKM_Op-ovHFQ,4YK8BDC6mnVCtk78gu50ow,5,0,0
yB4nTRC-hjG6hKGo10ceog,gemfdRJabGzAqfD1oLLC_A,7PogGT2S7J4wrBGRtM7bdw,5,1,0
XGalMfxV2lhz-aDM0V3Kyg,WroosnY3U0t_Lg1U_3s8AQ,g2h6oBQ1ukdphjPH8qB3pA,4,0,0
WMkbWLOOgGFsbZHI2GVYXA,UBX73ZWgCdgom4nv0UeGvg,H_4_1Ct6icCA2v6Wzxmxzg,5,0,0
SaYctOj-v2LNNkD4EXtZUA,lwJllJ5e4CLHdliOPEfgGg,AWN63-IGgh8l6YISEM5VYg,3,0,0
vlKVmCHhTY5J-I8e2hB7qg,5L918sNOVHcCJKZ7RWATBw,PPw5_KCP8SFtQjBum5UbYA,4,2,0
XH9R_9iO4FJDGJKDnuVWPQ,UBX73ZWgCdgom4nv0UeGvg,Z-8ZKWlP0ERg-8bY7Nrecg,3,1,0
dUKRN1xSgVR3wIS8suqjRg,alM80dgR9izB_svltTw1Nw,mo0OgCRuNNzFxfGdfl4nkQ,5,0,0
aAesAZHlMVOFtsxvPcIrBw,kFx4Nq2WhoIlCx7Adrzo8Q,5Zb0LEst_t2frHD0uxR9pQ,5,1,0
8f2vgMU0VUpKaz_LssXzxw,R5yCU9dJnGcXw3voSB7pKg,OS01OszSMApMPWUj-Fej5w,5,0,0
g8695LP1SpspAoL_U8RPhg,YxRqBrepifOBU7KO4b4BDg,v5V6H5zZoMBOrl2RO2wwyA,4,0,0
bCmOH5WRgd8MMLsz_jlfQA,Eggbe8TRDB0wPjqymWMk9Q,R_-BuoGZKPe3SWlYUeMg6A,1,0,0
o4Ano4goRvMmL1nr9pZQkw,yTVTy75PHthgHH1ZcGVbZg,8XEeydL9sihysQLl2jifuQ,5,1,1
s1eeQy0CxZitwduDeXrKcA,yK8LWJ4VRTYEoGxVYzcjQg,HiapFDpRXm8Nwe3yKQ95Yw,4,1,1
WElcziZuToAiiDvNOvGikQ,gemfdRJabGzAqfD1oLLC_A,53Rlf5E2tC0q1ThO4gpWzw,5,0,0
1o45HihJUcLBySk5XmPNuA,VNf2NwMjjcYVBWGGMigTtA,jwT5GAYt_GvU9obPsnFRdw,4,1,0
DfzRGybAITu4-Itpje6cTw,WroosnY3U0t_Lg1U_3s8AQ,QjDyxmNsCO-A9_Dkk_Zi7w,1,0,0
yUz1pXK_dffSl8CIK9hJOw,DXdqMi16GRc7oMUSFmjIfA,15I8_v4s5LmY24ltt7Y-VA,1,0,0
X6U9dC7iFUXI--o89uAEmA,UBX73ZWgCdgom4nv0UeGvg,-uYGp6WDrxqVQNVTYnLDJw,2,1,0
8TQ4QWrbS6nKvQAjvQMbug,5L918sNOVHcCJKZ7RWATBw,Is75Z9NpbROEncgiZ-va9w,4,0,0
Q55bqumpTASMhhbFhimlcQ,ZraQzfGJfnVMbMXZwOQ7Vg,E2WIvGNAKJZrgphpnmPMpg,4,1,0
t-8FyO0nBQPewnKOgzSrxg,hFMud7XDefdWM1d-p1B2dQ,sX0YhuIy8S21XigMQtDVlg,3,0,0
z0gBWTPzfeLp-FuuzItg1Q,CLUKvU_lTOcCQi6_24lzOg,9qQ4ZJ2LMLNZHY4OS3Ohiw,4,1,0
cXPiT79SmGp9qyaB4S3Shg,UBX73ZWgCdgom4nv0UeGvg,r-_CBW0hjEz9MP7fZZgZkg,5,0,0
s_ushMFjAYjIvszJW2gOhQ,yTVTy75PHthgHH1ZcGVbZg,fRh-e0MqxdLTqQrT0JmTZg,3,4,2
TJF3A1X_zcCCcbhE7WtejA,CLUKvU_lTOcCQi6_24lzOg,eFdzzSXy1AhWfxZxCeZabw,4,0,0
1yE_6S_f6w5aEyjle1hzMA,v1VKIvac73Fxt6BMiuKiTA,Cuz655yFLpqNeV4evVPXHg,4,0,0
DwXYzQAH3b7FUXMwUZ3VCA,UBX73ZWgCdgom4nv0UeGvg,fandStYQ0BGFPOGq26SUIQ,4,0,0
remoLvM1KPgQ69UA1k4zjA,hFMud7XDefdWM1d-p1B2dQ,RVTLhChVnSMeFJ8l2iyQow,5,0,0
DDJliZbj8VYfwikMQWbrBA,5L918sNOVHcCJKZ7RWATBw,BO7-KKN8CcsU5fW6vHi88w,4,4,4
bErGPkCrYu41q3T5_gEykQ,Wj2Rb6wGmejjYuZgRpNuNw,D8ywtAQ8Dy2S9WmmukMWRA,2,4,4
OnVXKFpyaGiHDTu_J5pdvw,VNf2NwMjjcYVBWGGMigTtA,D4KfWwLUD7PqANpjrhIt5Q,5,0,0
yQ0lEVL96PZaYKKYu3fRig,r08CGs3hygzCtBcmZYpZsg,5zsAmeAbgYGzRMkZrPGjKw,5,0,0
Z9A3TbxWw5m_kbykG7p6NA,Y4nL9U-1fJmGAs5iTlSIXg,PxWZkaHNGEc8pHC2Zg_6ng,4,0,0
qEibv6_cq9wjYhoP-3XYXg,5L918sNOVHcCJKZ7RWATBw,we-aUgjwflFgcFeO88e9Yw,4,0,0
4ocxAvTHYn1e9cavcaMs2A,2-yrFS9sCxyKPfr6CnHmTw,44XQJHZ42973HSfVAq8vLA,1,4,1
YH2-ehCnmpYqyU3P7Jerkw,FjgPNVFrbL924rNUMm8nBg,i3iUsF702sBu569PNJmjkw,5,0,0
3pabIQceENk9-C3W5AHaRw,r19qAeTxkc-aes2UVt9v5Q,3xifB4-OFF1JLp1LiSb2lQ,4,0,0
ac3_ajUsmOhABTaOdpNw9Q,FjgPNVFrbL924rNUMm8nBg,yDHWR7PZ4vaFuBaiPwDMxg,4,0,0
mDQF5wbTrwk_0NDpeEeGpQ,DZUZbsr-a_59zjjPY8rGKQ,DbQctXAX7LYSAKLlpsUFRg,5,2,1
mSuQyLYHKz2gD-b4wKhffg,HQdoy8OpEuGKM_Op-ovHFQ,Nalx6GvO5KJ-31qxwk65sw,4,0,1
w_ulWOjbIYa0seIc87wkdw,j1e3-hZkEX-mnxuujdKQig,C0Y12oD7oKBZeyAa0reuHg,4,1,1
HXsWDti1apMUZ9hjImoCvQ,TlaXeIvS_0yQhjWTLHCLSA,FrDiBpbzRkGKwPY5m3bzeQ,2,2,1
nIcs_qwOw_8AaBwMXEPuhw,UBX73ZWgCdgom4nv0UeGvg,9B3HkAZoavfZ065mEXH0Zg,2,1,0
vjN6OFyyC6ouqAQnpAlnvA,UBX73ZWgCdgom4nv0UeGvg,3mQRESICvVMOX-F5RTpWHQ,2,3,0
EsHSmxdLpBpU2bcN_V61zw,yK8LWJ4VRTYEoGxVYzcjQg,bH11rbbCicrE8Z2s2mcYUg,5,4,3
QWpf0AuyP49DW_ue9uzoAA,Wj2Rb6wGmejjYuZgRpNuNw,w-Dj1HOPHE9sTtee-Uen7A,2,8,2
7DGod3FBzEs7OuQOb4B8yQ,UBX73ZWgCdgom4nv0UeGvg,9Ojn3_--Hm6uwjb3YaLzdQ,1,1,0
UolElgRLp9UDK983zGqj9w,Y9wxA_5Mwnax3dTLTXxEZg,5VDiTDxrDqjPzuICUhkSCQ,2,3,0
98lWO1c2IfPiZLvn2IWAGg,hFMud7XDefdWM1d-p1B2dQ,hSocHH75JTp2b5N-g3h_Bg,3,0,0
For5DklYyyAhM-fiQ9oTcA,UBX73ZWgCdgom4nv0UeGvg,EMV9v2TMVR9US0oC55o3HQ,1,1,0
9U9qP8YatEfMw70R9QLKzQ,alM80dgR9izB_svltTw1Nw,RaVSLUfK0Vt4eoSByrHaZw,4,2,1
kuhYz6erOHGKazHex8_KCQ,QqN7cWY8DerAsL7kW01UcQ,2MqKjSNCBRQyjTPlICqXOA,3,2,1
wU0VbOfQbSkwJACyyHA7EQ,5L918sNOVHcCJKZ7RWATBw,ZzIa3tCARDulIjV-ujia0A,4,0,0
majmO0bXdZpml2pHkb96Jw,R5yCU9dJnGcXw3voSB7pKg,qDwSLPUaDQX3jWjs5aOSWw,1,0,0
bnEioqv9m6p-pJGOG4_ujA,2-yrFS9sCxyKPfr6CnHmTw,Jlrtw3ATLklh4EAs1eKmkQ,4,0,0
3AsOx1Mo_VG8f7htfHO1lw,5L918sNOVHcCJKZ7RWATBw,yx2PEqLlxqBpiQ6JHUHS5g,1,0,0
WXlw7eHvqBGfnilObvy68w,3N38Hwxvx2Azb2hyLb1vxA,bde96FLAE5KJzKWd3Ba2Lw,4,2,0
skvSmD0NdId61en7xT3xqQ,gtOVX8hGKKIryQs0lGPt3w,lZnw_71gcBDanAMOkODgRA,5,0,0
k693Mbem3iCL-tPVZfdQ_w,HQdoy8OpEuGKM_Op-ovHFQ,h7tLLO97HLUeXbaoTCrkXA,5,0,0
eJu-VIyu8YczZcPsBDDDGQ,DZUZbsr-a_59zjjPY8rGKQ,5j21praRaw8vGfbEhPKTiQ,4,0,0
WVjOKcc4H1i7biDMrtVTBw,kFx4Nq2WhoIlCx7Adrzo8Q,E9zUmTqQaWFx4g2R-4dBrA,5,0,0
pm0CCmAHl_urgLCLaIVChg,R5yCU9dJnGcXw3voSB7pKg,G1_omIZOaxkXa2SXL3JoBg,1,0,0
FLQMCq_UEIFvcH54KiSUAw,lwJllJ5e4CLHdliOPEfgGg,gmsti2BbwXgeYnUGrC0dDw,2,0,0
KL6zw5bGb-UVqVqEEcCl2Q,j1e3-hZkEX-mnxuujdKQig,9WI6YVBzbQ4Pwn142nAreQ,3,0,0
MAEW81WDF_e5QwGV5bczzg,DZUZbsr-a_59zjjPY8rGKQ,1cBDHr0NSFclUXHnUjdVPQ,5,0,0
sI14v4af94qmgE4EMm8u5w,lm-KtpMuHoPVCkC7zpr_xg,Yan1oClr2jYK9D72ncyCBA,1,2,0
3hdsiwTHeSEFvCQgE29aOA,R5yCU9dJnGcXw3voSB7pKg,cvMakepBruT68dEo-4O3bw,2,0,0
o4dO6mezz0IRsZij1VOq8Q,yTVTy75PHthgHH1ZcGVbZg,MN1yaCzIKOkuwHzhgizeyw,4,0,0
FlywJ12h-hjCRLaJSKKwAA,alM80dgR9izB_svltTw1Nw,zIWJCMwOjfW2JYOu6TQmVg,1,0,0
TGLXE79kyltqL4CJHkNHqg,YxRqBrepifOBU7KO4b4BDg,OsypTSEkTizXZ10R095Trw,3,0,0
hJrQP8nRre1B5AiLv4wxrQ,QqN7cWY8DerAsL7kW01UcQ,FWQcC47HuvP7z13cICb7Mw,3,0,0
oeVzvq7QYFfuTUepEdcA9w,alM80dgR9izB_svltTw1Nw,2J3DlBJJCQPiYEMfn8O2uw,3,0,0
NqBYt9pw7kNoytFQ9ATS-w,5L918sNOVHcCJKZ7RWATBw,wZH11Ol9D8hGNB5hUmcuyg,3,0,0
ixTh9jUZ6eatCQz2Io75RA,alM80dgR9izB_svltTw1Nw,kWyKmL-64Wtc5WUs2HhSgw,2,1,0
UowFLvaCzVI_77zhlT2STA,lwJllJ5e4CLHdliOPEfgGg,MneT4T_akXDXnjtfhtCWqA,4,0,0
Lrk7Q6eJcu1nyDdW0SMiKw,UBX73ZWgCdgom4nv0UeGvg,CMvadwPQqIAN0iOVIT7UQw,4,2,2
zZRE8S7Lz4oHUmq63CbWcw,VNf2NwMjjcYVBWGGMigTtA,k2j_8Bi-VL6nMaDJFUOo8w,2,0,0
PN1_yEN-lYhL6iwaKkQQag,FjgPNVFrbL924rNUMm8nBg,1Y3zOV-ddcybV0m5wtvhjw,4,0,0
hHnNWCqY3qNkTMiO933Vzw,yTVTy75PHthgHH1ZcGVbZg,qYHVrOjvve8USdwevKyNPw,5,0,0
AN5Gi-kM6DleXSdUHKD_3A,3qRDGcBOcfFnEfAzVLO6oA,XBVijteXp53Yw1XlrMvniw,5,0,0
d2-nIQC2cNGtGErNCw_qKA,YxRqBrepifOBU7KO4b4BDg,5mV4XZh13PVjY97RS96viw,4,0,0
PAqnD0x8hkn3nC6PukmlRg,5L918sNOVHcCJKZ7RWATBw,rsjzjTeKSHkaQHuinAK24w,1,0,0
zZRE8S7Lz4oHUmq63CbWcw,3N38Hwxvx2Azb2hyLb1vxA,aL0dqvOvaa3XjzY6GLz1IA,3,0,0
wtY5nNYlXqhstpgq29r2gA,R5yCU9dJnGcXw3voSB7pKg,vmUv39SvPQrj3fkyKlaH1g,5,6,3
AUbOHJXVIxqes9Xg-TD18Q,hFMud7XDefdWM1d-p1B2dQ,FKGxgNmn2cR_E2Uc96LDYA,4,0,0
Ob-3IjAxztKvBCh39Qjdsg,5L918sNOVHcCJKZ7RWATBw,cK9Owt6i-PCOGzX5JuUMWA,3,0,0
6R4U6nRlQa7gmA-RG3O6oQ,UBX73ZWgCdgom4nv0UeGvg,pdMwOFa9DHZo5JHPEYeA2w,5,0,0
--FQ61qe5wDSc6lDENlrUQ,hFMud7XDefdWM1d-p1B2dQ,dEZXYFOz2MhpoL5heCIRiw,4,1,1
hYKY32UZ2r7SyfR73yA3dQ,FjgPNVFrbL924rNUMm8nBg,QPy7sld_pKc2oVQs7I8qug,5,0,0
zT9592E3bKINqNpY6UjT1g,QqN7cWY8DerAsL7kW01UcQ,79G61hnvyCQvSzPWh9S9Wg,3,2,0
5uPPYHe7UogfwUUHTB4oJQ,ZraQzfGJfnVMbMXZwOQ7Vg,Ubi2UWceN59CxSm5AWreoQ,5,0,1
iAOb8srnEOMTgpq-6AVZ2w,0y5x2QxXdeHvs_m0hoO84Q,Dxf7sl7b7A9OgPkXNEEwxg,5,0,0
eYQAcLJfUCiWz_DTjSVVig,R5yCU9dJnGcXw3voSB7pKg,b6SGt8cO2yOhCOBRqTuy6g,1,0,0
93BEoermmCu40-n7ivFYLg,r19qAeTxkc-aes2UVt9v5Q,hvhEvoE6rz3_QVY1Bv8r5Q,2,1,0
KxQmnCM-DkiMqRakl16-qg,0y5x2QxXdeHvs_m0hoO84Q,6U50-pzu28ekCIVFSzWbHg,4,0,0
a2oDFCTSV7IPxpK_QXgakA,gemfdRJabGzAqfD1oLLC_A,-DUPJ4vI1pagloQR9cNEDA,4,0,0
dTuVLcrvh7CpBRdNYk0tKg,WroosnY3U0t_Lg1U_3s8AQ,_61wBw7yyuEz6O0DsD-yOw,1,0,0
aTmDh2aGyBwTGBkuEy3y9w,5L918sNOVHcCJKZ7RWATBw,3UL5pjNpEKiQH7qyk89KTQ,1,3,0
h1apmOG9yJiD21yECmp-kQ,gemfdRJabGzAqfD1oLLC_A,kj3ZUFflax8NkopyB8D8qg,5,0,0
W5t6HUJBEOwbZRK5Kg2MEw,ZraQzfGJfnVMbMXZwOQ7Vg,IC8ecEvlNsGnUhciLsihIQ,5,1,0
K8n2o6cqfbRqo5T0MfroAw,0y5x2QxXdeHvs_m0hoO84Q,dpu1X44_zwxRhQQpqwOjww,3,0,0
vvM9Q_C6xaeY4Wa3IG4pRA,WroosnY3U0t_Lg1U_3s8AQ,or6OzoNJORc-PtRKCfAzhQ,2,0,0
RJTYI6fBhK5Xth-2oo8Byw,VcwdSsoGhQAwo7Th3MWBOw,g7lDuFC_YSTI3pKbrJmwzw,5,0,0
3kG-cvrLtCTBwsBqzfp8Lw,Wj2Rb6wGmejjYuZgRpNuNw,NNa2ICtzrB43PdYJd3fxig,1,1,0
tIjqzvRBK9QPvb8I_V9bhA,hFMud7XDefdWM1d-p1B2dQ,wzmg35bLPqLCRH6BV8W3nA,4,1,0
gF9BKX9fuTPQL-EFvSok2Q,gemfdRJabGzAqfD1oLLC_A,PbL_1Ovv_gjMjscClHz7_A,3,1,0
-iidloktekXhKlhoyYFgTw,UBX73ZWgCdgom4nv0UeGvg,2yT0yI32pRV2w6hssxdklQ,5,4,3
vc5jGF8rC9T1dkuF6TK_lQ,alM80dgR9izB_svltTw1Nw,GeDDJWeOvaz6osu5azMpvg,4,0,0
KWaW1x-uXxLA32YBAV_bgA,yK8LWJ4VRTYEoGxVYzcjQg,y4bcVyHv9P07uJHRLWysOw,5,1,1
AGdnY5xBZhQ90_rxOs412A,R5yCU9dJnGcXw3voSB7pKg,_o8wXrFi5x4OV6hcwa-CDg,2,1,0
LtkDt4CQkCSapzVd6QTJ3w,3N38Hwxvx2Azb2hyLb1vxA,qg6qUE3D6TsPopfqjXrH-Q,4,0,0
kFIKXGplGF5kLwDc93Ezuw,HQdoy8OpEuGKM_Op-ovHFQ,D1KKrV94c_g4LtgtMdY22A,1,5,0
BdGEAHWdS9lRPCqCYHEHlw,yTVTy75PHthgHH1ZcGVbZg,9JwoP-zlMXCWYv2_FUZ0rw,5,1,0
OgLyhQefoJ35LZRhp8ugWg,j1e3-hZkEX-mnxuujdKQig,5ffa9jn6v-CJCHnJRS4Dtw,4,4,2
OWwZSbtOgD7-qkM2puQBOg,alM80dgR9izB_svltTw1Nw,S7bWN8HrQhnA9NyP91gk3A,5,0,0
_zkFigSjQOgE56ALlIF23g,yK8LWJ4VRTYEoGxVYzcjQg,103BogS4OdgaNkXGpF2dlA,1,0,0
iHSMdHSNtub1v9G9sqx0zQ,Wj2Rb6wGmejjYuZgRpNuNw,kyaP2UTGMOCcXddTIXbHeA,3,2,0
H4SCkORKiiNVPQwWvhHItQ,Wj2Rb6wGmejjYuZgRpNuNw,aHn9ZeYzirt51zJ5rImpEA,1,0,0
gtGdQGd_t7lck3kBQNB2Rg,2-yrFS9sCxyKPfr6CnHmTw,52p6ALXI7HhVthi6sWkKmw,1,0,0
iHSMdHSNtub1v9G9sqx0zQ,UBX73ZWgCdgom4nv0UeGvg,ybjt8b1FScp5i752QyFNHQ,2,0,0
jugo0-LrKUr5TGXEnnUj_w,Wj2Rb6wGmejjYuZgRpNuNw,cDkMCjkIESsBBtE_WMH2Fw,1,1,0
uV7zlAc93MEA_7ZtdiM1dw,Ve1V5bBuUCz_aB0K5s0x_w,IAh3Sz01EgXAxRKFRu71Qg,5,0,0
cDH4PKba61Ea7hys-73ZXA,QgJv-WSd5IdYTYIaS_RRxQ,ORt11Afg9bakkfoiRlbg5w,5,0,0
36gjZ3cHN9rBHgp4JOJ1Rw,rl77SOSsmY-jklKpTm3jWw,s1PLij-2qwM7ch13Hg7qHA,2,0,0
jqcyuPhB4eLgPfjIAA808g,WroosnY3U0t_Lg1U_3s8AQ,-8YiVn-0A6S-OT2RK5QBAQ,4,0,0
I1r1l55TlhxMk3rpYUdzyw,UBX73ZWgCdgom4nv0UeGvg,VeMN_4a5x_XYiWjKaxuizg,5,0,0
2p7-tfFP_ySIZWkN05z5Bw,hFMud7XDefdWM1d-p1B2dQ,riAp1SIvbEyozmu02stcnw,1,0,0
jYduh7YrZprIUztIUqs_2g,yK8LWJ4VRTYEoGxVYzcjQg,5UirciCFNR1IW741qHxkWA,1,1,0
HtPqg5TPrueIykTBQXOAjQ,yK8LWJ4VRTYEoGxVYzcjQg,O8u0eN-pqXozv6itCeW4qw,3,0,0
I7Hycei7la0TxiqLx78zMQ,3qRDGcBOcfFnEfAzVLO6oA,T1bni1TFNEqnsP8b_cPoPg,5,0,0
Hk9_dVMjlcf-tUtM8t5jcg,UBX73ZWgCdgom4nv0UeGvg,vp5rVRiUqy4BjoMP_7t5jQ,4,2,0
ynJYP2oJdjuB_RS9j9R4bA,ZraQzfGJfnVMbMXZwOQ7Vg,NI3ahZn03a68BdT7inJrAw,5,0,0
kvZ8_P8Rboa6gb6HHyLRZg,UBX73ZWgCdgom4nv0UeGvg,DtIaAdAZMv3jh5jxGBY_tg,3,0,0
JifIwxrZeZ1TXDY88_TxgA,UBX73ZWgCdgom4nv0UeGvg,iUT0NzbifRPHNGc8oxaJcg,5,0,0
dL7n-LzC4Ju5IR41-tfGog,FjgPNVFrbL924rNUMm8nBg,uGUGJdM1tIFsgK1cGrP_TA,1,1,0
BdapLY7nX0O1RumDepWjJw,lwJllJ5e4CLHdliOPEfgGg,MMMLZsddV__AoI9UFNB-cw,4,1,0
H64NYdGixtrh7XMGEBGs4Q,4To3eljiM2DlF-D7Fih8iQ,247m8t3KEL7BOCIV8Zk8qA,5,0,0
1sr7qcBQ2xG2mhktGgVrlw,TlaXeIvS_0yQhjWTLHCLSA,xd9ziazDDSK3XhUOu-ElHA,4,1,0
OkwpvwX3cgn5LUmn5zS3Iw,yTVTy75PHthgHH1ZcGVbZg,Jh2Tlz8u0T0WwGLDq8IV5A,4,0,0
RDsrdhN72XprO6yj2kxx5A,yK8LWJ4VRTYEoGxVYzcjQg,mni11vSXkkXLQd9OPSBkHA,4,1,1
fzpEmD3AY9JScn_cfqKKbQ,YxRqBrepifOBU7KO4b4BDg,gsuy9xoMHrrJjNJDJsUgWQ,2,0,0
wy-J42ixU0u9vMC6BK0X6A,UBX73ZWgCdgom4nv0UeGvg,e32a7tbOoHgA93UvKmOyMw,5,0,0
jRhsiss-k4-vpSgO7vWrfw,Y9wxA_5Mwnax3dTLTXxEZg,kzHWpNHIMBZ7m_FWo-pz9Q,5,2,0
avs0WHhXHl6JemwjiJh5Yg,kvb0a9FiFs9UXWxE6q-5DA,SijBnE57leWemjBoMtx9sQ,1,0,0
k_MuskXKwYni5h1WdCOyWg,gemfdRJabGzAqfD1oLLC_A,E8PvoAlW9gILjmnJ_c42Ug,4,1,0
Sky1rBgrclYuGfCTkbE5DQ,hFMud7XDefdWM1d-p1B2dQ,R1121_1Dw8hVFWjyG6FjOw,4,0,0
JX9hFN8qq5TEktkIE-a_zw,FjgPNVFrbL924rNUMm8nBg,47scutaN-ZV3yJuqnrcUuQ,5,0,0
jK_SY5ciS1IL82Cf3Ed1_w,j1e3-hZkEX-mnxuujdKQig,h1cFHro-cUenZGZQsrVGzQ,3,1,0
jK_SY5ciS1IL82Cf3Ed1_w,0HzjYHjeL5GvGHMj9XjO5A,BfTJ-vbKD09VNZk24Sls_w,5,3,1
ZefLyxAXx3SuecQpQyTuwg,_wm4lnfN_vWSuXZH3gXq9Q,kXwvRZZf0Oodqn1TsHDEsQ,4,0,0
r4_XcrRt08sADOdIT5ex3A,J1VMww2sKmYVWETGXR63_A,QGQALeSABnj7YpObdvJBVQ,5,2,0
Aj6v8hQDxsJkeWjxFcQu7w,VNf2NwMjjcYVBWGGMigTtA,Tu8SXpN_0D4Ee1Y30UUxHQ,2,1,0
luWs-9pTIxXNaH_B_cWISw,FjgPNVFrbL924rNUMm8nBg,J9ZTzwMDOl_K3LZymphGGw,2,0,0
L3oQUMEwPWgP5imexgBz5g,EUTf-d0OVBMyPkg3lObG6w,9w2OS-r0j23XSVZMcRt3ow,4,0,0
eXCaqEt8lWRsG-5Vm1uWnQ,FjgPNVFrbL924rNUMm8nBg,KuuCibroUAcTF6EoucsNjg,5,0,0
VMetNA2FoYpE4dQOuILnUw,FjgPNVFrbL924rNUMm8nBg,8H2oo0_tfGYsnYIR6bJa1A,4,0,0
cALqsITdC_ndPyhBP-B3mw,5L918sNOVHcCJKZ7RWATBw,LzSpJ_ZHOeRYgtcp61Pvsg,5,0,0
yJVuY3dspS1cGlqMlMoyMQ,HQdoy8OpEuGKM_Op-ovHFQ,1w1Dj2LmipvmKtsI1R27lg,4,0,0
VLH7f0_jmaNxKvUvE1b2EA,QgJv-WSd5IdYTYIaS_RRxQ,s-p39_UWhC3slGkuhSnxfA,5,2,2
2T5wStzuuADQkdGIuAGI9w,R5yCU9dJnGcXw3voSB7pKg,4qFFFV3whYMLK7wKq-_RXw,5,6,2
GYR7fx90ctOAcvPOs4LR1Q,QgJv-WSd5IdYTYIaS_RRxQ,qMwYX682Ssce2ThZvUfSPg,5,0,0
J9c0XM-wV_KQmtZYxvIFFQ,UBX73ZWgCdgom4nv0UeGvg,x13fahcb3RITiqH1DWljXA,3,0,0
Ttn1RtATzZBtWsx6MoPGqQ,DZUZbsr-a_59zjjPY8rGKQ,1CJqcUsIzec6jq334RTqGw,4,1,1
IFkSQLXXTMACoWirAYI1jw,EUTf-d0OVBMyPkg3lObG6w,YAEmSO4PtwFVLU1UEy59kg,3,1,1
j23nsJdcR2L8dJJRfxwqFg,j1e3-hZkEX-mnxuujdKQig,VW6ycEw8yGMk301YaA3PxQ,1,0,0
YTgSpSu7bk_GEveBi6xQUg,Wj2Rb6wGmejjYuZgRpNuNw,aXBvtvWwGyRY7kpyDkyq_g,5,0,0
G8H5JdlZN_FR3nPXiSqW2g,UBX73ZWgCdgom4nv0UeGvg,89wutmrjc3fJ1hPSfMX1JA,5,1,0
5DlyR3OSEPLfnJlHvRZvbQ,UBX73ZWgCdgom4nv0UeGvg,M8HK-PqRNkoq8KpPtvpECg,5,0,8
ypCeAJsXYKWdPibDao53xw,lwJllJ5e4CLHdliOPEfgGg,Qyx6P8_aUdSiOFDZaf5Wpw,5,1,0
aiZd7IOXFoWAWslpvnsCTQ,2-yrFS9sCxyKPfr6CnHmTw,DRWuBDCje_zNCRv7AnCbdg,5,1,2
KmCGgsF0TLOehUJuE1MxSQ,3qRDGcBOcfFnEfAzVLO6oA,Wm7pw8AkVJCWWybizTXQsg,5,1,1
IedpwDsTCM_K9WbPIVJe2Q,rl77SOSsmY-jklKpTm3jWw,uex396q8h50jT3BU9aM6Ug,2,0,0
cS-4y36zR3_L7VA5Bsgq6w,UBX73ZWgCdgom4nv0UeGvg,hbYXB_QOWqLcsyjQaLQLpw,5,0,0
n2UpKhkU2N-66a1QQzrjYw,3dn-FdMoVBfqkH3SEgecxw,LkGuEShbMI5PVtZ3dA4Hzg,4,1,0
nGmnAmN2qVzz8z37XZ0b4Q,YxRqBrepifOBU7KO4b4BDg,CVja01EbKqUkdog_qLfjzA,1,0,0
_zkFigSjQOgE56ALlIF23g,UBX73ZWgCdgom4nv0UeGvg,t7ST6lKgD2gMEczjiR43mQ,5,0,0
