user_id:ID(user),name,review_count,useful,nb_friends,fans,friends
I8iITIOjYTNmPw9P2p-yLQ,Marc,180,206,6,7,"['-CTVKe6KxXl2hPjFKHhxaQ', '8HGVC7440c5lkB0nl8Av9Q', 'VyS-VEQ3yJKVoe1OFxA8uA', 'tyLTKzteYCB_-yGbJklKvA', 'Va7yImz8_lYQSh17g1iSLg', 'qYNSI5Kg5bjVHQY1Iv3EFA']"
wIIICszWgVyCX5OJIbGfpA,Becca,24,32,1,0,['UiRx8jyS6H957ItwFsP2nQ']
jizQlkF_QbzWxY0Ng6_o1w,Mary Beth,6,1,0,0,[]
aB_6yb89525QLkkZZUxeWA,Ron,109,69,1,1,['RKULSOrIvvYpDmtuYXEXzA']
hv5Nl5SvlRTkWgpxIOC8cg,shuo,50,67,0,2,[]
B7T_juzRjJBu1W6tXHko2A,Heather,109,323,4,9,"['576BR4y2dYgF9oeSDY-dkg', 'I6YARR1VloAua-buFULo1Q', '_-yamjzAbsfM-IcvQE-NoQ', '135DbbQnr3BEkQbBzZ9T1A']"
EaGOGWDqK5qFNBCmmN01SQ,Frank,116,74,0,4,[]
fHnVyAawq9FuxJiF0EOknA,Chica,394,705,2,33,"['Br_Smhj4sBAwXDm5G-a8tg', '-NbeVN5tnwdyYAvdNkKMjw']"
tc6sUgJicbsGJu8iJ0Yy_g,Heather,30,60,3,1,"['UiRx8jyS6H957ItwFsP2nQ', 'lIEkbfBfdd0OksXIfyhYfw', 'tPx2XyfrFEmCg0U2-TmlcA']"
woHWBDRTipC9zrhZ_pCnQA,Eric,264,168,2,12,"['_O7fjvu2IicK3XnsL05qrw', 'tgeFUChlh7v8bZFVl2-hjQ']"
6RbauL-fIeYZhWe1s0wS4A,Richard,190,247,3,9,"['h7p-GuaHFGsiKCF4g6Bjqg', 'PFpBu7zM4aSDjo60i72Kaw', 'kzsR4lhhSawupud8yxT_2Q']"
0kT2g1HPKjIGbh2imks7Ug,Vivian,269,700,10,16,"['2PdNWKMte_MSxlScwzf-Bg', 'PFpBu7zM4aSDjo60i72Kaw', 'pYrBPBKPilpIciVY5oeYeA', 'tgeFUChlh7v8bZFVl2-hjQ', 'hVrtMGdso_eAaqv7svjDmg', 'W8UV5KnXhvxYhbkxuXVSXQ', 'XGalMfxV2lhz-aDM0V3Kyg', 'XEwEdPIjryudxfU098wapg', '2gSKAbF8ufyyv7sQEeJxlQ', '2NjZ_sVNRGk96-iRUfZxDA']"
vgFUnqHt1s_wJ2dCyvpuOw,Rik,23,5,2,0,"['mn4v2SPZ28QILLJ3xRtKqg', 'pkE2LZQzjFn6owfGPQ-Dpg']"
__kU2-Wxq-b2HlWsyHnWXQ,Lauren,12,11,0,1,[]
Mpp6m8EfiL1UEISJ6IG6EQ,Sean,278,552,5,18,"['S1E9bAKbnNJVulFfgBiC8w', 'XYSDrIef7g4Gmp3lNFVO6A', 'SrDqrIqZl-gtVYbINIxYoA', 'NIvJg811OO-ovOOg_2udAw', '_VeoCB55VoN5y3AfADt7Bw']"
VdkAX9khigCjpMGuMNWYMQ,Karen,797,723,0,35,[]
TnCGSlJXhU88PWCvVn7hHg,Liz,363,823,2,23,"['-NbeVN5tnwdyYAvdNkKMjw', 'ACwBMSJzgW6vOvV7vOrk8Q']"
GzI2U_undRsVx2vIZWTKuw,Mikhail,441,357,0,6,[]
CD4HBPjLfMg9GZmN7H9pUQ,Brenda,302,784,45,49,"['3yxW_9twke2IIJySDR4_4Q', 'XEwEdPIjryudxfU098wapg', 'OKIEv9GEK94R2hCoZlh4vw', '47K1MpOBhigOvjuBcDbm7Q', 'FjFPEB3IzLLT6JFjm-nq4g', 'pvU67d0hytJH2yUeghOqWQ', 'dqucQwA-CHWhUczwqIxKKg', 'Qxi6D1g3GOg9O5hvLlg54w', 'y5wUcIbf7XmefE0UIkg2Pg', 'kTpsjDUhl9BlRl0FVuNreA', 'IChJkuIx5aOSpVgxvtNOoQ', '8ybqiIIq9AWe4AmrQEq8qA', 'oLhl1wAWl3dR2H0A5waOqg', 'tQehZuPAbVb8y5d7w2NtCw', 'moMgADvpLpjcLkkM1jJDBw', 'RKULSOrIvvYpDmtuYXEXzA', 'pDXWa4X9jaQn15fTqqiAsg', '135DbbQnr3BEkQbBzZ9T1A', 'zc7wQeHkJS5tliTg78hjJw', '9vtW4xDgkosQxdXAx3Nc9w', 'OwsY3Fu3ZwkQQ5hTdgf62A', 'vE1GslD2FmYzZ-AZJpWOaQ', 'm8ahac9alR2EppUAAU6myQ', 'reFJ9ySiebFtKGDOeffwMg', 'JeRK2V36oe5AnwEXNzyqeg', 'lajFU_Rs3kn7Gbt5REmKsg', 'gWZETLPu_ihAtLOYtrm0mw', 'bnEioqv9m6p-pJGOG4_ujA', 'tQs0iRD0bOtcI6Mcypxy4w', 'qw1q24_zFrCEvMuzZLoK5Q', 'GfI-d9mQePFA2PvhAd4WGQ', 'qp07dqjh84GwTHhg9RN8OA', 'wZKrJhdfKBss8VlbO2kDlw', 'BmVwbsL8l0imz4slonyMaA', 'jofRlWezV7QJpCjBGRXnEg', 'LR5KLo9TkFbuLTUnQXz0xA', '_DWJPum_UQ1n4l9Th0o81Q', '19aAhhiIukw3IQxdCWnfnQ', 'SrDqrIqZl-gtVYbINIxYoA', 'NGGd_11d2RXR8wTurenLgg', '590n3_2wj7xIPBzw8ogXTg', 'UA0rJVB34NETIHgMvufsfw', 'v4KYRLFGmeqwlntnDbJ4Uw', 'n8h6SGjnMd90D7AUsizdPw', 'KhYbUpv9YmK5WceN1YtUYA']"
5ICYOWf0Yt925nRBe_7T3g,Lorri,15,8,0,0,[]
JGmLNBGzrrdGVcT9gwWL7w,Vlora,54,39,2,1,"['87I6LPVrzX0PQULYWPTkDA', 'tgeFUChlh7v8bZFVl2-hjQ']"
xvcEUSmmXBAe7gBCEhqKKA,Heat,13,18,3,1,"['beMMdmNtpPqNrf_jWJPgbw', 'yueKtlxQbGrNBc8utgR8sw', 'ewChdMLeIAbYgK4qgK1sHA']"
6gpo1IgaZomfvGdE-dhcMQ,Howard,9,3,0,0,[]
EZRAZpsRRm0GmTdFOxrA4g,Troy,18,14,0,0,[]
g3V76Ja0XgWS1rqx0gxL_A,Whitney,187,212,2,4,"['ACwBMSJzgW6vOvV7vOrk8Q', 'pyLuHYAhDHEe9pD6Rjd1uQ']"
NeVJULvjNMzbWGZJf7XU0w,Alexander,441,512,5,26,"['uG_O-x7MLOZ9hX7KwZSvzg', 'mDBAmEsyxuVTTT70dK-dqA', 'yZc4Y_UwlNT3B_v4a0BFtQ', 'WwtemXxK2bOKSLrfT5II2w', 'USZx-55MA2-lG2hBu6PWJA']"
wBk7RI4M_IW8RRh0IknXfA,Jason,6,3,1,1,['G9P3h7ZGdbdc_Zt6IKC2vQ']
g3OK2PW4nPNPfja3W4LKyQ,John,296,250,0,10,[]
uTbnpNPxlOFAo-3OVWEVZg,Kelly,106,131,0,4,[]
1MwoiUajN2l54d4K9uTycA,Regina,579,4162,47,85,"['88Ij88GMC7tcIegOicRdYA', '_BcWyKQL16ndpBdggh2kNA', 'UiRx8jyS6H957ItwFsP2nQ', '_hPjqzQDiyw1-4U_IAETpg', 'u7lGgwVTmPaILJ0C1CwnHg', 'bBd8sOgkhbaEeZHjczV8ZQ', '135DbbQnr3BEkQbBzZ9T1A', 'Qj3D2t1AeMIDGPbQtazguw', 'mzL0zHFGyd9866OUljq49g', 'bsNS8tvMDn9ntB8OP3rNsw', 'ppsm8EDKjA1fp1yTCP3RrQ', 'Oi1qbcz2m2SnwUeztGYcnQ', 'BmVwbsL8l0imz4slonyMaA', 'WTbHNYneL_6XOVFbKZD1Gw', 'NGGd_11d2RXR8wTurenLgg', 'ET_Y-OeNxvSyTJAxJfE90g', 'hL7P5o46JKPbDm9O6hw9Ng', 'xflt0qbyWb7qrFbLAV5XXg', 'RKULSOrIvvYpDmtuYXEXzA', 'AnmnLjGURagnzk9PukE-ZQ', 'dqucQwA-CHWhUczwqIxKKg', 'fCvMnJU1Z-XhAjKg99wK3Q', 'Ch759-9JBBu-UafQ2-abYQ', 'LkcKrcZK3EvN-SOeHWrAIA', 'vU9_lZqJQIR8btUYw7fqxA', 'oFuZcJakXnNJinl5B6q77g', 'NIvJg811OO-ovOOg_2udAw', '6pbNMgTnSYrtPHDN07IXwA', 'khgj-bllN4wbgykJ3MSL-w', 'XD_SGGnLRR-NmdI_jjobZg', 'dyAaNxc4QGNxOIYz5uSy4g', 'AvGJVv7Z3a0q1MJT1Ykd0w', 'gWZETLPu_ihAtLOYtrm0mw', '8EMU7d4pCkdqUnvlIW40CA', 'RkY3bDoxG4a1FSA_tuD3Eg', 'XzpJ4uHkxARCFQiZ9bffyg', 'NNgQ8fV5ARQgHw-Ob7l50A', 'u8WIVYVQxiAFJWLdjJNkIQ', 'j9ASEWvf-5vKwVxOCkjOwQ', '6kJFLAHV-tNsBEZaRTqEWQ', 'kTpsjDUhl9BlRl0FVuNreA', 'OLGQ7alK4VKl3YdQk6UF5g', 'GfI-d9mQePFA2PvhAd4WGQ', '6Mv-qMJyxSokCu8YFM1o0A', 'LR5KLo9TkFbuLTUnQXz0xA', 'tsLCoSKFZO_vUf_-NMb6Rw', '-G7Zkl1wIWBBmD0KRy_sCw']"
b5OnlpfocMp1q22YEuwR4g,Sandra,24,58,0,0,[]
135DbbQnr3BEkQbBzZ9T1A,Laura,599,7096,160,139,"['DB4rJbDorOPa19lwIFhTgw', '61FNJUiDqXReViksOYiILQ', 'vZekmhX664FCQK9MIBFNFA', 'ppsm8EDKjA1fp1yTCP3RrQ', 'yIXLkXiXdP7EvdLDKB3cxg', 'yLA2-p_kdcam1qQeEm-Iug', 'a4mO387_O77ebmv8AlQB3A', 'QQtoHnP0cP7nzNnUob_1CQ', 'skFw-hYJHT3Po0oE-WLbEA', 'p3heVCnq3M0H2LMxIuuc5g', 'ryisT19-tzvMyVVi0iLvwA', 'u8WIVYVQxiAFJWLdjJNkIQ', 'YrlNGnrofZHseVYxrLrvJA', 'Z6zAW5KYUbOqlv1pa63STw', 'M4t4iuq_VtheOHSr0FNlUg', 'j9ASEWvf-5vKwVxOCkjOwQ', 'h2LtQ1s5X20d0yrdqUMJ0Q', 'BPZEAoU0sB6CFGusTErUuA', 'ojxS1v-8nUvEEx4DlsPQrA', 'B9iPTih0dmpZn6fRyZnLLg', 'btUugfufQAe-QD6gC_Ckmw', 'jtkXg-OITT1Wvq0jCpLudA', '5vbWzMFsoOOPKj5Iuh4xkw', 'XBeEmeV16yfP9EXLiqkRhQ', 'NNgQ8fV5ARQgHw-Ob7l50A', 'cIVmIJD7nIiEcVGamfBoVw', '6pCzQCyqoZHSNMZGdIRApg', '2BHVz9wWG2WCJ7neA3cn4w', 'rMsB82tk9uOB6JumPMgczg', '2jKzO_01d12oiu-2bOYcYg', 'h3KYuVHhr59Q-UFloqhLHg', '_hPjqzQDiyw1-4U_IAETpg', 'OG1plHx9jfsrojJ7qrN5TA', 'dGeqb6TvtiniqHFVgPaYgg', 'nVjR-qwKQRVHosy9VQU-gQ', 'dqucQwA-CHWhUczwqIxKKg', 'gF9BKX9fuTPQL-EFvSok2Q', 'X2AiYF7z32_0Oitl4aYXwg', 'wWa9X07Cq8EVaqJrA5QKyA', 'OLGQ7alK4VKl3YdQk6UF5g', 'EOajY1L3ole3gLTCZ2xw1g', 'v4KYRLFGmeqwlntnDbJ4Uw', 'p3s7gN4kYXNwL-CXIRUqiw', 'Oi1qbcz2m2SnwUeztGYcnQ', 'KFV9jDa1Lb36nZ5MGcrVcQ', 'bsNS8tvMDn9ntB8OP3rNsw', 'W7o-AY6Hpyb5WkgxwGH_Yw', '3Av38uh8aHDvZMV_1eojQA', 'a-9t439Vd_-AXaiIgYVqig', 'hWDybu_KvYLSdEFzGrniTw', 'wnrHhjDpQk5uLUK7Iku75A', 'ncAOj5Xz-XS6bpSnTWp3tQ', 'EiT_pSuIb08oRn4CfwfMJg', '-HYCAMf2ml717YD5Y9PKIg', 'XD_SGGnLRR-NmdI_jjobZg', 'RKULSOrIvvYpDmtuYXEXzA', 'lN_sKVrvdQA_N58IhpSEyQ', 'WoKCLSctS7G2547xKcED-Q', 'oknU9tuT6R16XlolOBnWHw', 'GG0mFsEXb-02_dzFPqRV1Q', '8TQ4QWrbS6nKvQAjvQMbug', 's-xVBnGjW1U4iqbTJRSu7Q', '6APJlluOroa7JVxZtmt_6A', 'ACwBMSJzgW6vOvV7vOrk8Q', 'KZojeg0rEdisrNq05KB0_Q', '8EMU7d4pCkdqUnvlIW40CA', 'O29xIf-F6q9F0a80dJAfLw', 'G3Js3SDZRpDIr6sKtpEI6w', 'qfJbUGHD1U6myKN62NA2Xg', 'cUB2WhICFuSe7DwXAIoo0g', 'SaYctOj-v2LNNkD4EXtZUA', 'esNJbETesA4XI76-ZG41Fw', 'V-Tv_2hv1Ag3wQrqOpVnEQ', 'xFAq7vs6ypaAqIWHFdXV_Q', 'NqBYt9pw7kNoytFQ9ATS-w', '0ymDiXSbvjyqA0VOWl4-KA', '2ct3naPU1geBeJT54Jbz_g', 'fAJ4v8WKt7DYkC2dskayvQ', 'Bb9519xc5RbTOzOGFQ5N_A', 'B7T_juzRjJBu1W6tXHko2A', '8_AWK1l5uKNaIXg5LuWinA', 'lm56NZaqG90rCIq7mdZYgA', 'hUC20Pp-3Cj9jbBRYjn4wQ', 'MEgTog8Eot2kupiPE_1pmA', 'EAjQ4YuSH0Jg9rIUy6LTgw', 'bBd8sOgkhbaEeZHjczV8ZQ', '1vh3MGM67d8HG2ZrkQfOXQ', '-FZBTkAZEXoP7CYvRV2ZwQ', '10cQOjA3q_wDVOumz7iwyQ', 'iLkwSLOHMiBoFBbaimtiIQ', 'cFaHx-FkCnzdfF8BccukIg', 'BmVwbsL8l0imz4slonyMaA', 'tx7RTGrlLKBG9c93lnio5Q', 'MfAo-QPgFrcziuygx27K5w', 'NdSNQXoxiFeNZQ1M6uB9fA', 'AvGJVv7Z3a0q1MJT1Ykd0w', '5kcLlhJPLJL_GLwrAdbZAA', 'lRRuTimITgwzoXLIM3g9qw', 'TuV0oExunGyW1Yf9Z0oIOw', 'lt_-V_6_l_wJ8gM8d8J7WQ', 'kaa6i7IHMyYIom7DIul9EQ', 'j-4A4PnrKGCyjVgkb598ng', 'lpQq1BA8QJpEp4f6fAt5Tw', '_sWha3z3xUK_BXqjl9DPaA', 'TR7ezcRznfr1Jif7euZZJg', 'rAgCPqxaQKgd7XQVhePBeA', 'E53n5hlS77UzW4TVr_73vA', 'CD4HBPjLfMg9GZmN7H9pUQ', 'avcQbkVRQ0skWZS1rkoAQg', 'BrgCKAB50j7jkg_YMTY8oA', 'aOpPPQCufyNG8ABQhigqCQ', 'dp7hYl5O3_o3b4Bta8_25g', 'Zp1o52IRl92dunmsfiT96g', 'u-g21x15kZKMutZdUZfoMQ', '_sZ6KsJyDRvaTBRZY9Welg', 'p7OZx3RIeJPxSM4hP6wqEA', 'na0NNjtOBKYYj1G-u39I2w', 'kulfCWCtkSs1tvfArXLDmw', 'jAP_EiSAz9r3q7o3ZGAS8g', 'moMgADvpLpjcLkkM1jJDBw', '3_DGUosVKPLSo1hvDSz0tQ', 'DDBM1aIU5t9JfwjwQRk1Sg', 'pyK1NsV_aSeXY-j1vSzqvQ', 'cjLp1QarHZb_SCf6xJmIWQ', 'dGni31SIdODnpG2RHG8qDQ', 'Zu0XNq8YnVBNFfRXuv727A', 'SrDqrIqZl-gtVYbINIxYoA', 'wZPizeBxMAyOSl0M0zuCjg', 'zPwZQEVmFg9cbmsEwLpA6g', 'hL7P5o46JKPbDm9O6hw9Ng', 'qs4kM3kgCixzNBP_4sAhVg', 'FlXBpK_YZxLo27jcMdII1w', 'GHoG4X4FY8D8L563zzPX5w', 'DRT-FcIa-ls1AqCX9e5Nvg', 'x9rkVoNB92HR_bFOe6MFTQ', '2OiyOHo7CQY05bFwY55HjA', 'wzyGNvArcpUjZauRWFrKHA', 'POAKZScwldLTMCtvezW5mA', '1ao85GKiWKs1NbfZAtNEkg', 'QhCfs4lkeWdJx7_lZdfCSA', 'QU9kL7dJtZ8yhwKlcZlyJA', '7ZauzmeTHuR-8FqnmJbOtA', '_BcWyKQL16ndpBdggh2kNA', 'PyTg7Np9pZZsaNdRqdiYIw', 'Hi10sGSZNxQH3NLyWSZ1oA', 'A1nIXS5XEWeZ2EUUcOsurA', 'XuaqlmZdRldcw97I_TtX9w', 'VYuuNzTWju8D0rr8SvaZjA', '-NbeVN5tnwdyYAvdNkKMjw', 'G9P3h7ZGdbdc_Zt6IKC2vQ', 'rm92EiaA7h5lLbAK5dJKcw', 'FHfjAReTovbu0chLv-WGrQ', '590n3_2wj7xIPBzw8ogXTg', 'I6YARR1VloAua-buFULo1Q', 'GcdYgbaF75vj7RO6EZhPOQ', 'TFvhSVpxUgZWks1cZqpakA', 'ThHJVG58S2pqc8vJU4fDkA', '1MwoiUajN2l54d4K9uTycA', 'H7aSy74U1Oj-GyGJnvsk1Q', 'XUwYlVRuyoImgtaw8Cjztg']"
lpQq1BA8QJpEp4f6fAt5Tw,Melissa,334,711,11,24,"['-NbeVN5tnwdyYAvdNkKMjw', 'UiRx8jyS6H957ItwFsP2nQ', 'p3heVCnq3M0H2LMxIuuc5g', 'rmQnwbXnCINO0LBEe0ir2A', '135DbbQnr3BEkQbBzZ9T1A', 'ljDvuID7AyHmJ0GJqfV5_A', 'Oi1qbcz2m2SnwUeztGYcnQ', 'IFkSQLXXTMACoWirAYI1jw', '8ssKqdHmWVwBRtO6oDPiTw', 'Rrw53p4DNkj15djU1_hXHQ', 'p7OZx3RIeJPxSM4hP6wqEA']"
pNV5m2HGAjALgOiiIKTYRA,Aubrey,6,3,0,0,[]
a5wTqXjJJnk4YizxclVamA,Brenda,15,22,0,1,[]
aWH1hyq818tETdU79Efasg,Jessica,582,1492,8,62,"['gsYHz2iKwqBw2GWNyCO_hQ', 'qSyu7BrgolkGgn72WW-2Qw', 'N2ojnnfReUtI-rOntHMT8w', 'Oi1qbcz2m2SnwUeztGYcnQ', 'yXQnRMJJXvo9UEcK8U856w', 'PCLFneuAC0QNr_6aK4ntKQ', 'X-8WUdJ1hYidYXQygzTEBw', '70wuBrEixkVAwENSpZKuIg']"
SbpEMWghc9wXo-iv2ESXsg,Lindy,451,1567,1,67,['pAL87DkCLBtOCjKcGzZiEQ']
avoiEUuxLg5jAHgwSBf9ZA,Anjelica,10,6,4,0,"['BMiWgZMdztFY_p2fUOsDMg', 'cbyazC9yNF8Z4aUUarzO5Q', 'ssUsAZixWcleDdFDI5xLrg', 'sCrlLBvQhIChKKPG2MkiXg']"
TX3h2mZ8_dkg-ziRCOUGFA,Joanne,17,12,2,1,"['OTxJnWxf68t1YOjrOp3Vlg', 'm6rMc7KfYuaHjcqfnTDSaQ']"
mYOPH7thGFoSUBpIw1jBNg,Kathleen,57,39,0,2,[]
5AS-IDMl9i8Wz6Hnj4Iqdw,Chris,257,300,0,9,[]
SmlGkrEFwjEN7MoUWT7p5w,Francine,342,493,2,35,"['6rKtdosDQUptMW3dxHHviQ', 'agqCf3e8riY9uvAd0IG74w']"
3sSbsLvF0gGfl_FU4AZgNw,Manivanh,51,59,4,1,"['BmVwbsL8l0imz4slonyMaA', '3c3uj4KIExrxmbSLOkzLWg', 'toiX8kBe-HpKOvpDsBzl4A', '3S3dFpDLfkwE0zP-0VaSfw']"
p1EiD_VGJfAQwo543FmQog,Sandahl,49,63,9,6,"['_BcWyKQL16ndpBdggh2kNA', 'B9iPTih0dmpZn6fRyZnLLg', 'GG0mFsEXb-02_dzFPqRV1Q', 'YwOuvADNuZFiUkDYXkdwrg', 'q1KWOOlrBdRXh2TDOfw-IA', '61FNJUiDqXReViksOYiILQ', '0kPfZz9R1_0f7vYSXglF8Q', 'gWZETLPu_ihAtLOYtrm0mw', 'ssMZVWg866SBKJEfmyprcg']"
K9uF_rWCeL_-Qdkm3lSgFg,David,26,20,1,2,['sbPLycsAlhLrYNjVCxomjw']
w3dRT20CwQSNJ6GLGbM4SA,Alexander,585,29028,36,143,"['0ymDiXSbvjyqA0VOWl4-KA', 'rmQnwbXnCINO0LBEe0ir2A', 'j9ASEWvf-5vKwVxOCkjOwQ', 'rm92EiaA7h5lLbAK5dJKcw', 'xxL-DwwdT5VGvss9mCzOGg', 'dqucQwA-CHWhUczwqIxKKg', 'u8WIVYVQxiAFJWLdjJNkIQ', 'YdHs4a_-U1OfV6ITKBd3oQ', 'Hi10sGSZNxQH3NLyWSZ1oA', '310zgwPQRoe63E1pzzMVPA', 'GHoG4X4FY8D8L563zzPX5w', 'p3s7gN4kYXNwL-CXIRUqiw', 'jtkXg-OITT1Wvq0jCpLudA', 'jk5dcB_MfWglVdc4ILfWkA', 'hWDybu_KvYLSdEFzGrniTw', 'inCabX77SQWYxTSNQTncHA', '46Wi08T5D3phf3SMgi7U3w', '_muhtS8ZFnV61s7Q4JXDwQ', 'FsoA_HciMK9-23F_Idx_jA', 'hUC20Pp-3Cj9jbBRYjn4wQ', 'K5F_Ag9X28p63SLRvH0ytg', 'TR7ezcRznfr1Jif7euZZJg', 'EiT_pSuIb08oRn4CfwfMJg', 'iF6QOry2WAfSj2rtOmlnCQ', 'YwOuvADNuZFiUkDYXkdwrg', '32hMcxaohQrPBbNi5HRIeg', 'e3Q_YeEZz2vzxkZBauX8-w', '2-RlTk9dJNpj85MR2B46Cg', 'MuQhiK9Z7xIymRRcxJMojQ', '0_NbnQy2AwOUDtDUr4uDTg', '50auN62gWdWM4POhHMEvyg', '-FZBTkAZEXoP7CYvRV2ZwQ', '15Rp70KGPlznq6o7120UYQ', 'GcdYgbaF75vj7RO6EZhPOQ', 'Sb4aEQHKeVLxHnQpKdETGw', 'YjBw8tB_F4pnNHznj1TFOA']"
RpTii0BwlRivXv0AdX1nZw,Tara,167,184,4,7,"['47K1MpOBhigOvjuBcDbm7Q', 'j_orXueAYJBft-VUNbs1IA', 'PFpBu7zM4aSDjo60i72Kaw', 'iOBa7nH9hHyNeR98S-EQEQ']"
W48aWI8oACKFjTt1hBZb8A,Jennifer,218,821,15,28,"['_BcWyKQL16ndpBdggh2kNA', 'SeWsQoYPbQuMAqfRNNS6Jg', '-G7Zkl1wIWBBmD0KRy_sCw', 'dqucQwA-CHWhUczwqIxKKg', '0YyF7OrD2VEUVUiYmKZ8MA', 'BmVwbsL8l0imz4slonyMaA', 'Ss1jK05f1cMGCKm1M6fENQ', 'TR7ezcRznfr1Jif7euZZJg', 'Oi1qbcz2m2SnwUeztGYcnQ', '7ZauzmeTHuR-8FqnmJbOtA', 'Z6zAW5KYUbOqlv1pa63STw', 'kTpsjDUhl9BlRl0FVuNreA', 'YftKeBGd7sZNNqQaC5JK2g', 'fAJ4v8WKt7DYkC2dskayvQ', '0LLg0OW7ssvmMIR3efquqw']"
YjFVf2b1kzJQDmABXcDNxg,Lou,19,27,3,0,"['LCWZTuyd0QX80G9KuJcQcw', 'zCim_PbenJcaeIxVmNLQTA', 'kCWRyp2iLL6ubH0Pxx0rdA']"
u83sqS8AtbDfqF8NIibm5g,Elaine,9,7,0,1,[]
4qBkxDUT76q1H4DhaBubDQ,Dave,81,116,2,2,"['6WG2IGTVr-xKn0pYQZJGjw', '_BcWyKQL16ndpBdggh2kNA']"
abpyw_cz_IEytRDaO9auNg,Emily,76,69,8,2,"['pvDUpqnP0Li4l8H70x8daA', 'QyqJaeDE2EphfYCGc_yN5A', 'BmVwbsL8l0imz4slonyMaA', 'EPeC4E1gzCS3kFlxdMr0fQ', '34ynn8xEsuB7rcvgkc1NRg', 'IcnIgU3C4W0XHDSt8uLsXw', 'SaYctOj-v2LNNkD4EXtZUA', 'Q9uDr4Gh1x9ustx8bfIawA']"
YjugJZKxUlkaNuiaTyAEAQ,Hali,151,310,0,12,[]
N-3LZLUDdZrqkHNmsgSozQ,Jason,39,33,0,1,[]
nVSWhxT4FKDV4krM6i3sNw,Jim,301,1302,12,19,"['6WG2IGTVr-xKn0pYQZJGjw', 'y3Wtx1pOvTiqsJRkjceXiw', '_BcWyKQL16ndpBdggh2kNA', 'MfAo-QPgFrcziuygx27K5w', '_iHbovM6oCm3fTu8ZqTx5Q', 'kTpsjDUhl9BlRl0FVuNreA', 'gWZETLPu_ihAtLOYtrm0mw', 'gekp2Z5I4vPGf2NeFnZX2A', '1xFpt3S7c-8wkE18oG6QqA', 'oFuZcJakXnNJinl5B6q77g', 'nxNO7_6U2Nu90v0IdnEhIg', '6Mv-qMJyxSokCu8YFM1o0A']"
PihYbaPaN8QZOZ-a1YpTVg,Eliizabeth,103,109,0,0,[]
1vh3MGM67d8HG2ZrkQfOXQ,Christopher,1591,8400,41,104,"['Oi1qbcz2m2SnwUeztGYcnQ', 'ACwBMSJzgW6vOvV7vOrk8Q', 'NNgQ8fV5ARQgHw-Ob7l50A', 'pAL87DkCLBtOCjKcGzZiEQ', '-G7Zkl1wIWBBmD0KRy_sCw', 'BwC6JnnmWP50MS6UubOv6Q', '310zgwPQRoe63E1pzzMVPA', 'hWDybu_KvYLSdEFzGrniTw', 'wntGyJSD2boI8mx562Sumw', 'rmQnwbXnCINO0LBEe0ir2A', 'P6vRbbkofZrkEPxVzM4tsw', 'RKULSOrIvvYpDmtuYXEXzA', 'RUIXYHZYs84rvhiQ5b30Eg', 'K17847uudqPFPIjSPgxs2A', 'VRkv17cgz3qDw_6XbqwyIg', 'u8WIVYVQxiAFJWLdjJNkIQ', '_BcWyKQL16ndpBdggh2kNA', 'vU9_lZqJQIR8btUYw7fqxA', 'tgeFUChlh7v8bZFVl2-hjQ', 'CMZDABnxD44sGlCPekFu3w', 'PCLFneuAC0QNr_6aK4ntKQ', 'th4VGkow1_kCKrQPB6XZow', 'Zu0XNq8YnVBNFfRXuv727A', 'b1tmdIh9J3jH3FXTN1wHVg', 'D1QJ8SRAldoHir-266c8SA', 'PFpBu7zM4aSDjo60i72Kaw', '57DkQVITacAncdymW1m67A', '5uX8cbY6bFiklyJ9Lgpt1g', 'oFuZcJakXnNJinl5B6q77g', 'iiA_-TkMtemcY3ykYwTyaA', 'fYeq3c8YlE859IwEzl2Akg', 'dqucQwA-CHWhUczwqIxKKg', 'FlXBpK_YZxLo27jcMdII1w', 'lRRuTimITgwzoXLIM3g9qw', '135DbbQnr3BEkQbBzZ9T1A', 'Kc7IwXLrJVqAVMkX6pxWbA', 'jRVs6KNh30LgOcAcWttJMg', 'GfI-d9mQePFA2PvhAd4WGQ', 'WoKCLSctS7G2547xKcED-Q', 'a4mO387_O77ebmv8AlQB3A', 'wZPizeBxMAyOSl0M0zuCjg']"
fi1S9w-wAJijOi_YYlJuqQ,Veng,22,54,3,1,"['YXuQsAOV270E00gWiSSjVw', 'NqBYt9pw7kNoytFQ9ATS-w', 'kTpsjDUhl9BlRl0FVuNreA']"
