business_id:ID(restaurant),name,address,city,stars,review_count,categories,RangePrice,Ambiences,Nb_Ambiences,Nb_categories
d9-_PYtP-qklQ9Q7iLU8cw,Wings To Go - New Castle,1404 N Dupont Hwy,New Castle,3.0,10,"Sandwiches, Chicken Wings, Restaurants, Desserts, Food",1.0,[],0,5
_yqi2ut_GE9R13ZmMoqz1g,Junction Eighteen,3542 Three Little Bakers Blvd,Wilmington,2.5,5,"Wine Bars, Bars, Nightlife, Restaurants, Burgers, American (Traditional)",2.0,[],0,6
EP9K6qXOyHFq_0tp93wh9Q,Big Fish Grill - Riverfront,720 Justison St,Wilmington,4.0,456,"Bars, Nightlife, American (Traditional), Restaurants, Seafood",2.0,"['casual', 'classy']",2,5
LGYzaCmNj3_FiG-r8U1-mw,Capers & Lemons Restaurant,301 Little Falls Dr,Wilmington,4.0,187,"American (New), Italian, American (Traditional), Restaurants",2.0,['classy'],1,4
wz_wBcvlHhLi6DGKi_MPOw,Angelo's Luncheonette,1722 N Scott St,Wilmington,4.5,49,"Sandwiches, Breakfast & Brunch, Diners, Restaurants",1.0,['casual'],1,4
b2eIruLWQpwgeoSWExmTVA,Berri Yummi Frozen Yogurt,"3100 Naamans Rd, Unit 5",Wilmington,4.5,26,"Food, Ice Cream & Frozen Yogurt, Restaurants",1.0,[''],1,3
YCLI8aFvdM3uUE-MgrPJZQ,Newport Family Restaurant,601 W Newport Pike,Wilmington,4.0,45,"American (Traditional), Restaurants, Breakfast & Brunch",1.0,['casual'],1,3
rt-b9ewIBHvlYlNuoCx2cA,Nick's Pizzeria & Italian Restaurant,"722 Philadelphia Pike, Ste A",Wilmington,4.0,18,"Sandwiches, Restaurants, Specialty Food, Pasta Shops, Food, Pizza",1.0,[],0,6
hJvw6uua0KFIfBF44Hf2Eg,Cafe Pomodoro,5337-B Limestone Rd,Wilmington,4.5,36,"Restaurants, Italian, Sicilian, Pizza, Event Planning & Services, Caterers",,[],0,6
L-vZQuTZFNqjRdXdUnlurQ,El Camino Mexican Kitchen,3559 Silverside Rd,Wilmington,3.5,105,"Mexican, Restaurants",2.0,"['trendy', 'casual']",2,2
CE4huEPSU8-7CRoxqcNfBA,Gianni's Pizza,1600 Delaware Ave,Wilmington,4.5,36,"Sandwiches, Restaurants, Pizza, Cheesesteaks, Salad",,[],0,5
h3mMPUeFLnd6JjlztFBRXg,Hunan Asian Cuisine,"1812 Marsh Rd, Ste 8, Branmar Plaza",Wilmington,3.0,34,"Chinese, Restaurants, Thai, Malaysian",2.0,[],0,4
Ick2_d3ywqp7d7Sf1Keb6A,Rigatoni's Mobile Crab Cakes,651 Naamans Rd,Claymont,4.0,9,"Restaurants, Food Trucks, Sandwiches, Seafood, Food",4.0,[],0,5
gk3hzKydevLKZ2FVmJdt-A,Nora Lee's,124 Delaware St,New Castle,3.5,207,"Bars, Nightlife, Wine Bars, Bistros, Cajun/Creole, Restaurants",2.0,['casual'],1,6
5mJKPbzXp6PyFcIpHN4RlQ,Rodney Grille,920 N King St,Wilmington,3.0,10,"Restaurants, Food, American (Traditional), Event Planning & Services, Caterers",2.0,[],0,5
jRbCgGm1cpIcBZf-vOhJvA,Daily Veg - Pike Creek,5335B Limestone Rd,Wilmington,4.0,56,"Food, Restaurants, Acai Bowls, Vegan, Juice Bars & Smoothies, Gluten-Free",2.0,"['hipster', 'trendy', 'casual']",3,6
2vPU40ZWpAfL2e5iAfJmaA,G & P Pizza,2803 N Market St,Wilmington,4.5,7,"Restaurants, Pizza, Sandwiches",1.0,[],0,3
FQbLZ_N_VuinjfBFxzK3TQ,Melt Shop,"228 Christiana Mall, Christiana Mall",Newark,3.5,13,"Salad, Burgers, Comfort Food, Restaurants, Sandwiches",,['classy'],1,5
3RvolkfkPzFkAHKWEG0Wnw,Brew-Haha,3636 Concord Pike,Wilmington,4.0,30,"Coffee & Tea, Event Planning & Services, Breakfast & Brunch, Caterers, Restaurants, Food",1.0,[''],1,6
L3E-e_f-io2kcnT-hDbT4w,Friendly's,80 Lantana Dr,Hockessin,2.5,19,"Food, Diners, American (Traditional), Ice Cream & Frozen Yogurt, Burgers, Restaurants",1.0,[],0,6
87ufxVV8RjtnLJjwjKG_nw,Ruby Tuesday,4732 Limestone Rd,Wilmington,2.5,44,"Burgers, American (Traditional), Restaurants",2.0,[],0,3
6cJQb8SEUqti-0S04e9Yow,Seasons Pizza,903 N Dupont Hwy,New Castle,3.0,28,"Pizza, Italian, Restaurants, Chicken Wings",2.0,[],0,4
Y1pykNVnghzVSW775FjP1w,1000 Degrees Pizza Salad Wings,4526 New Linden Hill Rd,Wilmington,2.5,25,"Restaurants, Chicken Wings, Pizza",,[],0,3
5Ubo-2HLRnCCo8Pnq-v-cQ,Dunkin',3804 Kirkwood Hwy,Wilmington,4.0,14,"Bakeries, Donuts, Food, Restaurants, Coffee & Tea",1.0,[''],1,5
qJcmu67ZEQ4bd1m9Kh_T1w,Kalbi Asian Bistro,2011 Kirkwood Hwy,Wilmington,3.5,109,"Restaurants, Korean",2.0,['casual'],1,2
MqJlz0N3ujhtZCWnJmOpZg,Cafe New Castle,414 Delaware St,New Castle,4.0,69,"Event Planning & Services, American (Traditional), Burgers, Caterers, Salad, Restaurants, Breakfast & Brunch",2.0,"['romantic', 'intimate', 'classy', 'casual']",4,7
YCPSELmCiZGB0xuKd558uw,Sugarfoot Fine Food,1007 N Orange St,Wilmington,3.0,10,"Restaurants, Event Planning & Services, Caterers, Cafes, Sandwiches",2.0,[],0,5
eRHLp-PimreSNP5dR41nVg,Saladworks,211 Christiana Mall Rd,Newark,3.5,10,"American (Traditional), Salad, Soup, American (New), Sandwiches, Vegetarian, Restaurants",1.0,[],0,7
hH5J-JyOWUjDvCrXBwr2Wg,Mulrooney's Tavern,201 New Rd,Wilmington,4.0,5,"Beer, Wine & Spirits, Restaurants, Nightlife, Pubs, American (New), Food, Bars",1.0,[],0,8
47IVPsHZAA0soPvidEnNbw,Pickles & Chip's,1707 Foulk Rd,Wilmington,3.5,46,"Restaurants, Salad, Sandwiches, Delis",1.0,['casual'],1,4
j8Tp3nm8PYtO2exarX8zVg,Boston Market,3603 Philadelphia Park,Claymont,3.0,22,"American (Traditional), Caterers, Comfort Food, Restaurants, Event Planning & Services, Sandwiches, Chicken Shop",1.0,[''],1,7
LhQ_DPEESCNf-hy-GrrMdQ,Scrimmages Restaurant and Sports Bar,4723 Concord Pike,Wilmington,2.5,21,"Dive Bars, Nightlife, Bars, Restaurants, Sports Bars, American (Traditional)",2.0,['casual'],1,6
yJ3PJRDGKjnsmqW7BFbB_A,Connie's Chicken and Waffles,111 West 10th St,Wilmington,3.5,12,"Comfort Food, Chicken Wings, Restaurants, Waffles, Breakfast & Brunch",,[''],1,5
FiQtALz4rxB-vCiq7ytrSw,"Just To Serve You, DE",1828 W 11th St,Wilmington,3.5,62,"Seafood, Restaurants, Soul Food",2.0,[],0,3
PADyvVwZoY8waIraBOrN7g,Johnnie's Dog House and Chicken Shack,3401 Concord Pike,Wilmington,4.0,151,"Sandwiches, Burgers, Hot Dogs, Restaurants, Fast Food",1.0,['casual'],1,5
h4xFP51FllJyCReUnzH6Ug,Madeline's Italian Restaurant,531 N Dupont St,Wilmington,3.5,10,"Sandwiches, Italian, Restaurants",2.0,[''],1,3
JDBjHAYQozrnkaph5XQTTg,La Consentida,"1511 N Dupont Hwy, Ste 14",Wilmington Manor,4.0,11,"Restaurants, Mexican, Food, Grocery",,[],0,4
1lOOo2L-Q9jvJAs-nN9dlQ,The Melting Pot,"1601 Concord Pike, Ste 43-47, Independence Mall",Wilmington,4.0,79,"Restaurants, Fondue, American (New)",3.0,['romantic'],1,3
5tSloJbLGvllqnn9neahLw,Dunkin',1327 McKennans Church Rd,Wilmington,2.5,7,"Coffee & Tea, Food, Breakfast & Brunch, Restaurants, Donuts",1.0,[''],1,5
NO6mSRC0hE-cl7CwdRPxmA,Hibachi Japanese Steak House,5607 Concord Pike,Wilmington,3.0,33,"Restaurants, Japanese",2.0,[],0,2
JXXjN3mw4zKdBTpRtVQKcg,Pizza Pro,119 Greenbank Rd,Wilmington,3.5,26,"Restaurants, Pizza",2.0,['casual'],1,2
Vg48ETIyEP9MALSqfDLGmA,McDonald's,4625 Kirkwood Hwy,Wilmington,2.0,19,"Restaurants, Burgers, Food, Coffee & Tea, Fast Food",1.0,[],0,5
0wX-W6ljNl0qJVEaE3tEbQ,Five Guys,3234 B Kirkwood Hwy,Wilmington,3.0,21,"Fast Food, American (New), Burgers, Restaurants",1.0,['casual'],1,4
MsWmW4SkisV0uJIBxeNstA,De La Coeur Café et Pâtisserie,1836 Lovering Ave,Wilmington,4.5,160,"Restaurants, Food, American (New), Breakfast & Brunch, Bakeries, Cafes, Coffee & Tea",2.0,['casual'],1,7
vJLbVnnZFb_kiUMjGIWsSg,McDonald's,1790 W Newport,Stanton,1.5,7,"Food, Restaurants, Burgers, Coffee & Tea, Fast Food",1.0,[''],1,5
_vpIEol9cEn3Y3KLpwbGkg,Chelsea Tavern,821 N Market St,Wilmington,3.5,277,"Sandwiches, American (New), Beer Bar, Restaurants, Bars, Pubs, Nightlife, Burgers, Gastropubs, Comfort Food",2.0,['casual'],1,10
cg-5DuEk0AMzuILNx8FGtg,Denny's,80 Mcintosh Plz,Newark,2.0,70,"Restaurants, Diners, Breakfast & Brunch, American (Traditional)",1.0,['casual'],1,4
BnbHihkBM50Xq-uBy5bpcg,Cajun Kate's Philly Pike,722 Philadelphia Pike,Wilmington,4.5,64,"Southern, Cajun/Creole, Restaurants, Seafood, Breakfast & Brunch",2.0,['casual'],1,5
_CYSduKMEb9c_q2zX63dmQ,Mi Cosina,165 S Dupont Hwy,New Castle,4.5,21,"Mexican, Restaurants",1.0,['casual'],1,2
FzlicQyHeIbLGreKpfrOmw,Charcoal Pit,714 Greenbank Rd,Wilmington,2.5,46,"Food, Ice Cream & Frozen Yogurt, Restaurants, Burgers",2.0,['casual'],1,4
JdY3_VeTm-dC3MG6Uzi1Lg,Seasons Pizza,4723 Kirkwood Hwy,Wilmington,2.0,31,"Pizza, Italian, Restaurants, Chicken Wings",1.0,[],0,4
O4pbnpQYTSifS9plCU06ig,Domino's Pizza,4528 Kirkwood Hwy,Wilmington,2.0,15,"Pizza, Sandwiches, Chicken Wings, Restaurants",1.0,[''],1,4
tb7o44eBlw-mLux6ODIXGA,Serpe & Sons Bakery,1411 Kirkwood Hwy,Wilmington,3.5,40,"Bakeries, Restaurants, Ice Cream & Frozen Yogurt, Food",2.0,[''],1,4
UGHVZSx-t_bVeMfFE-MYwQ,La Poblanita,3804 Lancaster Pike,Wilmington,4.0,28,"Restaurants, Mexican",2.0,['casual'],1,2
zXQ2dEqAmUQfacYCZLehpQ,Jake's Wayback Burgers,2401 Kirkwood Hwy,Wilmington,4.5,9,"Restaurants, Burgers, Fast Food",1.0,[],0,3
Gu_CWWSWsd37hpJyEHmgTQ,Prima's Pizza & Pasta,7454 Lancaster Pike,Hockessin,3.5,28,"Restaurants, Pizza",2.0,[],0,2
jeL2UXjzEqjAj9hXhIdagg,Merchant Bar,426 N Market St,Wilmington,4.0,51,"Cocktail Bars, Tapas Bars, Bars, Nightlife, Restaurants",2.0,['trendy'],1,5
m3tc5lXPk0VQB8gjYANXIQ,Eggspectation,507 Stanton Christiana Rd,Newark,4.0,218,"Breakfast & Brunch, Restaurants, Juice Bars & Smoothies, Burgers, Steakhouses, Sandwiches, Bars, Nightlife, Desserts, American (New), Food",2.0,[],0,11
0CennNWmhiYdSOEkGr7vkw,Pan Tai Restaurant,837 N Union St,Wilmington,1.5,6,Restaurants,2.0,[''],1,1
3lz2SeaByGnNHkqefOOw7g,Hachi Asian Fusion,1724 W Newport Pike,Wilmington,4.0,39,"Asian Fusion, Sushi Bars, Restaurants",,"['classy', 'casual']",2,3
_GWFsg1dl--bf7SnnCH4zg,El Tapatio Mexican Restaurant,1700 Philadelphia Pike,Wilmington,3.0,161,"Mexican, Restaurants",2.0,['casual'],1,2
rC8BSNd6Anq41TVkP92kOw,Wawa,2030 Limestone Rd,Wilmington,3.0,10,"Food, Restaurants, Sandwiches, Automotive, Convenience Stores, Coffee & Tea, Gas Stations",1.0,[],0,7
zJo7j03ZP32Ou3YdGh5fQg,Shake Shack,2120 Fashion Center Blvd,New Castle,3.0,140,"Restaurants, Burgers",2.0,"['casual', 'trendy']",2,2
WjfKT9KFRIufHXQkXp8Kzg,Hong Hing Chinese Restaurant,707 S Union St,Wilmington,4.0,37,"Chinese, Restaurants",1.0,[],0,2
23hSJ8QvSK0J7pcqXARrOA,Red Lobster,"309 Rocky Run Pkwy, ACROSS THE STREET FROM THE CONCORD MALL",Talleyville,3.0,51,"Restaurants, American (Traditional), Seafood",2.0,['casual'],1,3
timmWUfeZ0ES0-mGnY5E2g,Park Café,2510 W 5th St,Wilmington,5.0,5,"Restaurants, Cafes, Sandwiches, Breakfast & Brunch, Salad",,[''],1,5
YPk2HzBuz3Pro6snB5l3KA,Route 3 Diner,1300 Veale Rd,Wilmington,3.0,70,"Restaurants, Greek, Mediterranean, Diners, Breakfast & Brunch, American (New)",2.0,[],0,6
3KAW3nQD8w-eRy6U3sM0Tg,Mr. Taco,101 East Hazeldell Ave,New Castle,2.5,12,"Restaurants, Mexican",,[''],1,2
BMM41XabMlOBDdv9A-P95w,Chipotle Mexican Grill,"132 Christiana Mall, Ste 1481",Newark,2.5,8,"Tex-Mex, Restaurants, Food Court, Fast Food, Mexican",1.0,[],0,5
YTVRcMtQ0-dPkITAHTiZ2w,Bella Vista Trattoria,3 S Orange St,Wilmington,4.5,9,"Pizza, Restaurants",1.0,[],0,2
jBgAnt-Espd14jxCshc1SQ,Metro Diner,"5600 Concord Pike, Unit 5614",Wilmington,3.5,148,"Breakfast & Brunch, American (Traditional), Diners, Restaurants",2.0,['casual'],1,4
5RZPAro3mrnVVIQ9FESIyw,Treehouse Café,714 W 11th St,Wilmington,4.5,59,"Juice Bars & Smoothies, Restaurants, Breakfast & Brunch, Food, Coffee & Tea, Cafes, Sandwiches",2.0,['casual'],1,7
K0Cw8KXgF23sEji9TnfBkA,Le Cavalier At The Green Room,42 W 11th St,Wilmington,3.5,41,"Mediterranean, Restaurants, Nightlife, French, Cocktail Bars, Bars, African, Wine Bars",,"['romantic', 'classy']",2,8
GUapKeZz8THjpuS3urS16A,Wawa,605 Yorklyn Rd,Hockessin,3.5,10,"Food, Coffee & Tea, Grocery, Restaurants, Sandwiches",1.0,[''],1,5
4iuNK5svIKV_GrbSwAXM6Q,Wawa,601 Naamans Rd,Claymont,3.0,17,"Restaurants, Automotive, Ice Cream & Frozen Yogurt, Fast Food, Convenience Stores, Gas Stations, Sandwiches, Coffee & Tea, Food",1.0,[],0,9
EXEX90O-ULvk1FB-q0WELg,IHOP,2644 Kirkwood Hwy,Newark,2.0,19,"American (New), Breakfast & Brunch, Restaurants, American (Traditional), Burgers",2.0,[],0,5
LTEpFgVru40dLvg1dsaD8g,Milk+Honey807,807 N Union St,Wilmington,4.0,14,"Juice Bars & Smoothies, Restaurants, Food, Coffee & Tea, Breakfast & Brunch",,[''],1,5
byc92hBKz0DKvjcpl76LRQ,Jasmine Asian Cuisine & Sushi Bar,3618 Concord Pike,Wilmington,3.0,145,"Restaurants, Chinese, Sushi Bars, Japanese",2.0,"['trendy', 'classy']",2,4
ut9lc20Dq7tUH0tZMKic1w,McDonald's,700 W 4th St,Wilmington,2.0,16,"Burgers, Coffee & Tea, Food, Fast Food, Restaurants",1.0,[],0,5
wzR95QhtA8xn7cLEfsQWmw,Mamma Gina Pizza,110 N Dupont Hwy,New Castle,4.5,14,"Restaurants, Pizza",1.0,['casual'],1,2
wyUcCSAhlgxNJvh1EmmobA,GoodEase - Take and Bake,3619 Silverside Rd,Wilmington,4.5,13,"Do-It-Yourself Food, Breakfast & Brunch, Restaurants, Desserts, Food, Bakeries, Sandwiches",2.0,[''],1,7
z_mI02wyyYD6PJ9wHqY1fw,Saladworks,4150 Ogletown-Stanton Rd,Newark,2.5,19,"Restaurants, Salad, Vegetarian, American (New), Sandwiches, American (Traditional), Soup",1.0,[''],1,7
KyRjvo1p7pQlyRsGHKOUHg,Papa John's Pizza,222 Lantana Drive,Hockessin,3.0,5,"Restaurants, Pizza",1.0,[],0,2
pIoIdh3M-RQ9ohTtgzGd9A,India Grille,3456 Naamans Rd,Wilmington,3.5,117,"Restaurants, Indian, Halal, Pakistani",2.0,['casual'],1,4
cDY4-OYo1IOGzxrbS4p3iw,Twist'd Tomato,4569 New Linden Hill Rd,Wilmington,3.5,24,"Restaurants, Pizza, Wraps, Sandwiches",,[''],1,4
14V1okj0kDg2JU6ykdeKLw,Ming Garden,4138 Ogletown Stanton Rd,Newark,3.0,21,"Chinese, Nightlife, Bars, Restaurants, Cocktail Bars",1.0,['casual'],1,5
9rqb7gBJPbsFuESZfVMaXQ,Orillas Tapas Bar & Restaurant,902 N Market St,Wilmington,4.5,44,"Tapas Bars, Mediterranean, Diners, Restaurants, Spanish",3.0,"['romantic', 'classy']",2,5
wST1GG4p9sCoOuvKKvLVWw,Jakes Wayback Burgers,150 S Dupont Hwy,New Castle,3.0,14,"Fast Food, Restaurants, Burgers",1.0,[],0,3
WqjT1iiNEzr8P9kis0GunQ,El Pique II,2110 Kirkwood Hwy,Wilmington,4.0,5,"Restaurants, Mexican",1.0,[],0,2
uk_3KQEx_v-cV0GO1yvyKA,Express Wings & Pizzeria,212 New Castle Ave,New Castle,2.0,13,"Restaurants, Pizza",2.0,[],0,2
UQxzV_rY0rdbW9pPR2dsTg,Michael's Restaurant & Pub,1000 Churchmans Rd,Newark,3.0,96,"Bars, American (Traditional), Restaurants, Nightlife, Pubs",2.0,['casual'],1,5
lgxwrbvtz-Vqhc-oryi5qQ,Ciro Food & Drink,321A Justison St,Wilmington,4.5,59,"Tapas/Small Plates, Restaurants, Bars, Nightlife, Wine Bars",,['classy'],1,5
jns8FlhfwbGfsE10eKLBnA,Market Street Bakery and Cafe,823 N Market St,Wilmington,4.0,23,"Cafes, Bagels, Breakfast & Brunch, Food, Bakeries, Restaurants",1.0,[],0,6
F82shtmHPubyaRgwJVdf-A,Evergreen Restaurant,"3608 Miller Rd, Ste 6A",Wilmington,4.0,12,"Restaurants, Chinese",1.0,[],0,2
S7A1UW-wCpPP70d9mEbc1w,ShopRite of 1st State Plaza,1600 W. Newport Pike,Wilmington,2.0,18,"Shopping Centers, Food, Shopping, Grocery, Delis, Bakeries, Restaurants",2.0,[''],1,7
Nb-kpSwmX_LA-1fnvfRT_w,The Wicked Vine,1934 W 6th St,Wilmington,3.0,6,"Cajun/Creole, Comfort Food, American (New), Bars, Nightlife, Restaurants",2.0,[''],1,6
YXceGbVTwnTHsPbRb1gp4g,China King Restaurant,2003 N Market St,Wilmington,2.0,7,"Chinese, Restaurants",1.0,[],0,2
ZE6HI1zBSlGDYAUXzvVixg,OB's Jamaican Restaurant,301 W 4th St,Wilmington,4.5,24,"Restaurants, Caribbean",2.0,[],0,2
kIiFXhJY5mymV8_25A7jrA,Fresco pizzeria,1812 Marsh Rd,Wilmington,4.0,22,"Pizza, Burgers, Sandwiches, Restaurants",1.0,[],0,4
QnAhrSePleZX_Tof5CR3hg,Checkers,1503 N. Dupont Hwy.,New Castle,2.0,5,"American (New), Restaurants, Fast Food, Burgers",,[''],1,4
YvkadIJ-G9OPpnCOSW2ISg,Le Shio,2303 Concord Pike,Wilmington,3.5,201,"Restaurants, Asian Fusion",2.0,"['classy', 'casual']",2,2
nvpT3yvXm7fPDZlkzkf2fQ,Taco Bell,3902 Concord Pke,Wilmington,2.5,18,"Restaurants, Breakfast & Brunch, Fast Food, Tacos, Tex-Mex, Mexican",1.0,[],0,6
SxyKh33vZAUevgqQ5CYGtA,Temptations,11A Trolley Sq,Wilmington,3.0,11,"Restaurants, Sandwiches",2.0,[],0,2
bjZQ8Ql0QzlRW6GgdgIytw,Grub Burger Bar,"4737 Concord Pike, Ste 810",Wilmington,4.0,170,"American (New), Nightlife, Restaurants, Burgers, American (Traditional), Bars",2.0,['casual'],1,6
W7IXC4Bq5jXOQVV6Cu1OSA,Wawa,915 New Rd,Wilmington,2.0,12,"Delis, Food, Coffee & Tea, Convenience Stores, Gas Stations, Sandwiches, Restaurants, Automotive",1.0,[''],1,8
yvVJxONMGqOzO1ouw77J3Q,Constitution Yards,308 Justison St,Wilmington,4.0,55,"Barbeque, Nightlife, Restaurants, Beer Gardens",2.0,"['hipster', 'casual', 'trendy']",3,4
Sm3LFPwOdn975HvcfrqDOw,QDOBA Mexican Eats,837 N Market St,Wilmington,2.5,23,"Event Planning & Services, Fast Food, Mexican, Caterers, Restaurants",1.0,[],0,5
86vyH37R2Edv0zKBc1lQyg,King Garden,729A Philadelphia Pike,Wilmington,3.5,16,"Restaurants, Chinese",1.0,[],0,2
PXVw9DhzDDtq0TGcsdYsIQ,Cannon's Custom Cakes Bakery,228 Astro Shopping Ctr,Newark,2.5,52,"Custom Cakes, Food, Bakeries, Ice Cream & Frozen Yogurt, Restaurants, Patisserie/Cake Shop, Cupcakes",2.0,[''],1,7
K8kw1ylsCTeEAAOY179feQ,Sbarro,201 W Main St,Christiana,3.5,6,"Restaurants, Pizza",1.0,[''],1,2
1fwJTdGs4Fsm_mguZX6SFQ,Sweets To You by Ginger,913 Brandywine Blvd,Wilmington,2.5,25,"Bakeries, Food, Restaurants",2.0,[''],1,3
dmj-6zHdO8R76-pdqiV8nw,Popeyes,Chapman Road,Newark,2.0,21,"Fast Food, Restaurants",1.0,[],0,2
rXieH75VhdR2pQhf1CWxhQ,Adams’ Rib & Grille,2707 Philadelphia Pike,Claymont,3.5,22,"Barbeque, Restaurants, Soul Food, Sandwiches",,[''],1,4
q7J8uBa2o8a1iac_8x741Q,Checkers,4303 Kirkwood Hwy,Wilmington,2.0,13,"Restaurants, Burgers, Fast Food",,[''],1,3
u7bo1o8ry-fvb6PbvtZJzQ,Poke Bros,4571 Kirkwood Hwy,Wilmington,4.0,68,"Restaurants, Hawaiian, Seafood, Poke, Japanese, Food",2.0,['casual'],1,6
BKlw_Ao7FK01I5j9w_EXwA,Cocina Lolo,405 N King St,Wilmington,3.5,47,"Restaurants, Mexican",2.0,['trendy'],1,2
EMVKCwf8Ck0XsADY_kCWkw,Wilma's,900 N Market St,Wilmington,4.0,7,"Barbeque, Arts & Entertainment, Cocktail Bars, Nightlife, Seafood, Restaurants, Cajun/Creole, Bars",,[''],1,8
-L4ZVlzmrVKCs6F7ucgikA,Asnan Sushi Bar & Asian Cuisine,115 Christina Lndg,Wilmington,2.0,6,"Asian Fusion, Sushi Bars, Restaurants",2.0,[],0,3
ym3e_a1L4gyKZWU1-LuRYQ,Cosi,"125 S W St, Ste 119",Wilmington,3.0,11,"Sandwiches, Food, Restaurants, Breakfast & Brunch, Coffee & Tea, American (New)",2.0,[],0,6
a2NKecVY4wof4NGSc4hFXg,European Bistro,1710 Naamans Rd,Wilmington,4.0,19,"Greek, American (Traditional), Mediterranean, Restaurants",2.0,['divey'],1,4
iQa7kNO5jMkGeJCJzbCPGg,Nordstrom Ebar Artisan Coffee,100 Christiana Mall,Newark,4.0,14,"Coffeeshops, Coffee & Tea, Restaurants, Food, Internet Cafes, American (New), Nightlife",2.0,[],0,7
i92ouDpINZXfL5gov7I5Kw,Pat's Pizza & Pasta,5603 Kirkwood Hwy,Wilmington,2.5,21,"Pizza, Restaurants, Specialty Food, Sandwiches, Food, Pasta Shops",1.0,['casual'],1,6
7U7IgKCBvUqHDoZvmunuAA,McDonald's,4111 N Market St,Wilmington,1.5,16,"Coffee & Tea, Fast Food, Burgers, Food, Restaurants",1.0,[],0,5
OO5oDYrIYlJaoFAFetrW-g,Wawa,4651 Stanton Ogletown Rd,Newark,3.0,7,"Delis, Food, Automotive, Restaurants, Gas Stations, Sandwiches, Coffee & Tea, Convenience Stores",,[],0,8
V71KzO8mXPK7E8no2FN8sw,McDonald's,700 N Dupont Hwy,New Castle,1.5,6,"Coffee & Tea, Fast Food, Burgers, Food, Restaurants",1.0,[''],1,5
2WOZLyI8pRNF5HSl8RAeaQ,Seasons Pizza,4606 Ogletown Stanton Rd,Newark,2.5,32,"Restaurants, Chicken Wings, Italian, Pizza",1.0,[],0,4
lR5MEog_4Xr4Wkw5bEWSNg,Pat's Pizzeria,1815 Philadelphia Pke,Claymont,3.0,16,"Pizza, Restaurants",1.0,[],0,2
eunaT5pF5ffyNUm0O8Zcrg,Troy Pizza & Family Restaurant,2618 Kirkwood Hwy,Newark,2.5,28,"Restaurants, Pizza, American (Traditional)",1.0,[''],1,3
oC43ya3FFAG256bEXyXm2g,Saladworks,4127 Concord Pike,Wilmington,3.0,44,"Restaurants, American (Traditional), Vegetarian, Salad, Sandwiches, American (New), Soup",2.0,"['classy', 'casual']",2,7
RnF36ZCuwHxpoFXf2aXX1g,Pochi,220 W 9th St,Wilmington,4.5,114,"Restaurants, Seafood, Nightlife, Latin American, Bars, Wine Bars",2.0,['casual'],1,6
OQQEhFY3Nvb5_jkmcQQDyw,PrimoHoagies,"3616 Kirkwood Hwy, Ste G",Wilmington,3.0,24,"Restaurants, Delis, Sandwiches, Food, Italian",2.0,['casual'],1,5
Z3QKriJ_9J8gIy8C4QzaIw,IHOP,148 N Dupont Hwy,New Castle,2.5,39,"Food, American (New), Restaurants, Bakeries, Burgers, American (Traditional), Breakfast & Brunch",1.0,[],0,7
e7eiRgVzH0v3GXDGURgf9A,Sterling Grille,919 N Orange St,Wilmington,3.5,11,"Restaurants, Breakfast & Brunch, Tapas/Small Plates, Sandwiches",1.0,[],0,4
uSRW0_iRB_Ri_qO_fz9VjA,Two Stones Pub,300 Lantana Dr,Hockessin,3.5,51,"Nightlife, Restaurants, Pubs, Bars, American (Traditional), American (New)",2.0,['casual'],1,6
WhQbHbOGtYas5LdNr2OQNQ,Island Fin Poke,1604 Delaware Ave,Wilmington,5.0,8,"Hawaiian, Restaurants, Poke, Food",,[''],1,4
giGFpZkRy89cUzgTuyfNGA,Hibachi Sushi and Super Buffet,429 S Walnut St,Wilmington,2.5,27,"Sushi Bars, Asian Fusion, Restaurants, Chinese, Japanese",2.0,['casual'],1,5
9kRo0ULH--EDQwI69Shw-w,Alex's Seafood Restaurant & Clam Bar,110 N Dupont Pkwy,New Castle,3.5,52,"Specialty Food, Meat Shops, Seafood, Restaurants, Food",2.0,['divey'],1,5
FN1sLS5hfMydZX94SYD1QA,Claymont Steak Shop,2720 Concord Pike,Wilmington,2.5,73,"Cheesesteaks, American (Traditional), Caterers, Sandwiches, Steakhouses, Pizza, Restaurants, Event Planning & Services, American (New)",2.0,['casual'],1,9
XuH43OxI-NmA5-KbM5auvQ,Harry's Fish Market & Grill,3 S Orange St,Wilmington,3.0,9,"American (Traditional), Seafood Markets, Restaurants, Food, Specialty Food, Seafood",2.0,[],0,6
riwJWxj4850tGBhRahDt7g,Sushi Sumo,2653 Kirkwood Hwy,Newark,4.5,191,"Restaurants, Japanese, Food, Sushi Bars",2.0,"['intimate', 'classy']",2,4
5c_jYz4IolgGdrJLabSTew,Casapulla's Elsmere Steak & Sub Shop,514 Junction St,Wilmington,4.0,49,"Sandwiches, Grocery, Food, Delis, Restaurants",1.0,['casual'],1,5
8hWGADp-m3NzX1-oSXPwPQ,Burger King,2690 Kirkwood Hwy,Newark,2.5,7,"Fast Food, Restaurants, Hot Dogs, Burgers",1.0,['classy'],1,4
Kk9WgsCJEclBbhWXxeL1TQ,Gyro Stop,1706 Kirkwood Hwy,Wilmington,4.5,5,"Food Trucks, Food Stands, Food, Restaurants",1.0,[''],1,4
